,player,team,game,points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
12,Steven_Adams,New Orleans Pelicans,8368,4.0,C,33:04,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,-21,
13,Steven_Adams,New Orleans Pelicans,7709,12.0,C,31:58,3.0,8.0,37.5,6.0,8.0,75.0,0.0,0.0,0.0,8.0,7.0,15.0,4.0,0.0,0.0,2.0,0.0,0,
14,Steven_Adams,New Orleans Pelicans,7722,6.0,C,23:40,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,1.0,0.0,1.0,1.0,0.0,-8,
15,Steven_Adams,New Orleans Pelicans,7735,8.0,C,30:24,4.0,9.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,16.0,3.0,4.0,1.0,5.0,1.0,-20,
16,Steven_Adams,New Orleans Pelicans,7754,5.0,C,23:19,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,0.0,-10,
17,Steven_Adams,New Orleans Pelicans,7787,6.0,C,32:48,3.0,8.0,37.5,0.0,2.0,0.0,0.0,0.0,0.0,6.0,12.0,18.0,3.0,1.0,0.0,1.0,1.0,27,
18,Steven_Adams,New Orleans Pelicans,7801,4.0,C,38:07,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,2.0,3.0,0.0,1.0,0.0,-4,
19,Steven_Adams,New Orleans Pelicans,7808,4.0,C,23:38,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,-6,
20,Steven_Adams,New Orleans Pelicans,8516,11.0,C,28:35,4.0,10.0,40.0,3.0,4.0,75.0,0.0,0.0,0.0,8.0,5.0,13.0,4.0,2.0,1.0,0.0,0.0,21,
21,Steven_Adams,New Orleans Pelicans,8524,12.0,C,30:00,5.0,5.0,100,2.0,5.0,40.0,0.0,0.0,0.0,7.0,5.0,12.0,1.0,3.0,1.0,4.0,0.0,11,
22,Steven_Adams,New Orleans Pelicans,8536,4.0,C,29:20,2.0,3.0,66.7,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,23,
23,Steven_Adams,New Orleans Pelicans,8558,6.0,C,21:30,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,13,
24,Steven_Adams,New Orleans Pelicans,8566,3.0,C,21:44,1.0,2.0,50.0,1.0,1.0,100,0.0,0.0,0.0,4.0,2.0,6.0,2.0,1.0,2.0,1.0,0.0,-16,
25,Steven_Adams,New Orleans Pelicans,8580,4.0,C,19:50,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,0.0,2.0,0.0,-13,
26,Steven_Adams,New Orleans Pelicans,8069,13.0,C,29:52,5.0,7.0,71.4,3.0,5.0,60.0,0.0,0.0,0.0,9.0,3.0,12.0,2.0,1.0,0.0,1.0,0.0,-2,
27,Steven_Adams,New Orleans Pelicans,8610,8.0,C,23:46,4.0,5.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,2.0,3.0,1.0,2.0,9,
28,Steven_Adams,New Orleans Pelicans,8622,2.0,C,9:35,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,-8,
29,Steven_Adams,New Orleans Pelicans,8636,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
30,Steven_Adams,New Orleans Pelicans,8646,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
31,Steven_Adams,New Orleans Pelicans,8675,14.0,C,30:41,7.0,8.0,87.5,0.0,2.0,0.0,0.0,0.0,0.0,6.0,9.0,15.0,3.0,1.0,1.0,1.0,2.0,10,
32,Steven_Adams,New Orleans Pelicans,8684,7.0,C,27:41,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,5.0,8.0,13.0,4.0,2.0,1.0,0.0,2.0,-4,
33,Steven_Adams,New Orleans Pelicans,8695,7.0,C,26:35,3.0,5.0,60.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,3.0,0.0,1.0,0.0,-1,
34,Steven_Adams,New Orleans Pelicans,8041,5.0,C,25:58,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,10.0,11.0,0.0,2.0,1.0,1.0,0.0,5,
